review_text,rating,product_name,raw_category,source,sentiment
The fore lived up to its reviews. Great tablet for my elementary age grandchildren.,5.0,Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,Fire Tablets,primary,positive
"This tablet can be literally dropped over a thousand times and the screen wont crack. I bought the HD 6 when it came out for my daughter. I just had to replace it because it wasn t charging anymore, it wasn t the cord itself but the device on the inside failed to identify that the cord was plugged in.The best quality tablet i have ever seen. Amazon has a great product and will never buy any other brand of tablet.",5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Computers/Tablets & Networking,primary,positive
work great!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5.0,"Amazon Fire Tv, Amazon Fire Tv",Stereos,primary,positive
Love the Amazon Fire TV line. I have fire sticks and the Fire TV for my parents. Both are great and easy to use. Nice set up and the ability to add memory is a great feature for gaming or for heave app users. Very convenient to have.,5.0,Unknown Product,Back To College,primary,positive
Great for kids. Lots of games and books for kids..,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Tablets,primary,positive
A great tablet for the price--really no major complaints!,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Computers/Tablets & Networking,primary,positive
"I love the Fire HD. Went back and bought the Fire 7"" for my wife that afternoon!",5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
"Perfect for the kiddos, both for entertainment and educational enjoyment!! Definitely best tablet for the price!",5.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Fire Tablets,primary,positive
"These are the only batteries we ever buy, they last just as long as the national brands and the price can t be beat!",5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
"I thought I was getting a deal when I saw these batteries. Unfortunately, they died after two weeks. I do not recommend buying this brand.",1.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,negative
Purchased as a gift and the owner loves the functionality and size of the tablet.,5.0,"Fire HD 10 Tablet, 10.1 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Silver Aluminum",eBook Readers,primary,positive
Great for young ages and can be stored easily in school backpack,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
It works great!,5.0,"Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders, Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders",Amazon Devices & Accessories,primary,positive
"I purchased two of these for my kids, ages 12 and 10. Forget the IPod touch. For the price, this tablet can t be beat! They can download games, books and movies for free all included with my Amazon Prime membership. Awesome!!",5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
Upgraded after older version slowed. Excellent graphics and speed. Look forward to learning more about newer features.,5.0,"All - New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Fire Tablets,primary,positive
I got this for my husband birthday and he loves it,5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
The layout of the tablet is good. Internet is terrible.,3.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Tablets,primary,neutral
I bought this for my granddaughter who is 2 and was able to load all the apps and books as well as her Disney movies. So far she has been unable to access anything that I don t want her to. And it has been able to withstand frequent toddler abuse.. Aka.. Throwing it. Definitely recommend.,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Blue Kid - Proof Case",Computers,primary,positive
"Been happy with Amazon batteries. Dont see much difference vs the duracell that I usually buy. So now, i just the the amazon. This is the 3rd set that I have bought. They are so cheap that I give them with gifts. The parents and kids love me because they usually don t have batteries.",5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
I bought this to use outside by the pool. Perfect.,5.0,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi - Fi - black,Walmart for Business,primary,positive
"It is exactly what I needed! A plain ol reader! No color, no apps! Just books, and I can read outside!",5.0,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi - Fi - black,Walmart for Business,primary,positive
Great value and great product,5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
"I would definitely buy it again, but it does not have the ambient light sensor like the cheaper voyage does to turn the brightness up and down automatically in the dark or sun. For a product of this price, it shouldn t be missing any features. Otherwise it is great, light, and the text refreshes quickly and is crisp.",4.0,"Kindle Oasis E - reader with Leather Charging Cover - Merlot, 6 High - Resolution Display (300 ppi), Wi - Fi - Includes Special Offers",eBook Readers,primary,positive
"My child enjoys it all the time. Games, videos etc",5.0,"Echo (White), Echo (White)",Electronics Features,primary,positive
will buy again,5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
"Bought for my son and he absolutely loves it. Good selection of games and plenty of factory space, can even install SD card for more if needed",5.0,"All - New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Fire Tablets,primary,positive
"Great price, great item and high quality, simple to buy on line and pick up",5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Blue Kid - Proof Case",Computers,primary,positive
My grandbabie love their kindles this is the 8th Kindle I buy for them,5.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Fire Tablets,primary,positive
Purchased for my son for fun use as well as school. Works great!,5.0,"All - New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Fire Tablets,primary,positive
I got this because it is almost impossible to break,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Pink Kid - Proof Case",Fire Tablets,primary,positive
Very helpful and informative. Lots of fun to use. Would highly re,5.0,"Echo (White), Echo (White)",Stereos,primary,positive
"this is excellent for kids 3-7. the only thing I don t like is it is difficult to go to kids web pages by typing in an web address once you set up the kids profile, plus it takes away the easy access of the camera which the kids love. I may have set it up wrong as it did not come with printed instructions and I am not tech savvy. This item is extremely durable and great fun for the kids.",4.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Fire Tablets,primary,positive
Good value,4.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
Can t really tell you much as I gave it as a gift but it has been well received.,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
This is a great streaming device. Definitely worth the extra cost compared to the fire stick. Apps open instantly and operates flawlessly.,5.0,Unknown Product,Back To College,primary,positive
"Nice camera. Learning how to use it, but it is easy",5.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",Fire Tablets,primary,positive
I have cancelled Direct TV and I am using this plaform for personal entertainment.......love it and love the fact that I don t have one those big DirectTV DVR monstrosties sitting in front of my TV anymore which I was paying a monthly fee for. Love Amazon Prime platform there is so much free content available if your a Prime member. I choose this over apple TV because apple charges for everything and can get expensive like Direct TV.,4.0,Unknown Product,Back To College,primary,positive
I would recommend a more expensive battery for running electronics like cameras or Nintendo ds but they work great for remotes and other little things that rarely need to have batteries replaced,4.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
"Has great sound, clarity,alexia has great responses",5.0,Unknown Product,Featured Brands,primary,positive
Tablets are excellent for Youth Sunday School class.,5.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",Fire Tablets,primary,positive
Now that this supports hands free access and amazon has discontinued it this is the last chance to get a battery operated echo device.,5.0,Unknown Product,Featured Brands,primary,positive
"If you have an Amazon Echo already then you know what a great gadget it is. This is Echo in baby size and portable. The newer version can be ""woken up"" with your voice like its big sister or you can program it to only respond when you push the mike button. It had all the features of Echo and excellent sound for its size. I have it in the bedroom and use it as an alarm and music when I get dressed. All in all a great item for the price.",5.0,Unknown Product,Featured Brands,primary,positive
"I prefer purchasing my batteries in bulk, so that I can buy them once and forget about them for the upcoming months (or year). AmazonBasics was, at the time of purchase, the most economical pack of AAA batteries.I haven t noticed any difference in time or quality of use. I don t use AAA batteries for many things, though, and for those that I do the items tend to last for quite some time on a pair of batteries, so I would not notice a change unless the batteries were really, really poor quality. Thankfully, they re not, and their price point made them a steal for me. These also store well - I have had no issues using some of these that my parents purchased years ago and they appear comparable to the pack I purchased recently.I ve lately been really impressed with the quality of electronics that AmazonBasics offers. As store-brands go, this is among the first that has yet to disappoint me!",5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
